"year","month","day","dep_time","sched_dep_time","dep_delay","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","distance","hour","minute","time_hour"
2013,8,8,611,614,-3,806,"Not Delay","US",1965,"N112US","EWR","CLT",529,6,14,2013-08-08 06:00:00
2013,8,8,625,630,-5,829,"Not Delay","EV",4471,"N16987","EWR","CLT",529,6,30,2013-08-08 06:00:00
2013,8,8,630,634,-4,826,"Not Delay","US",745,"N161UW","EWR","CLT",529,6,34,2013-08-08 06:00:00
2013,8,8,810,814,-4,1008,"Not Delay","US",1805,"N540UW","EWR","CLT",529,8,14,2013-08-08 08:00:00
2013,8,8,857,901,-4,1100,"Not Delay","EV",5810,"N13903","EWR","CLT",529,9,1,2013-08-08 09:00:00
2013,8,8,1027,1019,8,1206,"Not Delay","US",1753,"N151UW","EWR","CLT",529,10,19,2013-08-08 10:00:00
2013,8,8,1237,1230,7,1419,"Delay","EV",5796,"N14905","EWR","CLT",529,12,30,2013-08-08 12:00:00
2013,8,8,1310,1314,-4,1505,"Not Delay","US",1979,"N122US","EWR","CLT",529,13,14,2013-08-08 13:00:00
2013,8,8,1459,1500,-1,1653,"Delay","US",802,"N564UW","EWR","CLT",529,15,0,2013-08-08 15:00:00
2013,8,8,1539,1503,36,1659,"Delay","EV",4326,"N13975","EWR","CLT",529,15,3,2013-08-08 15:00:00
2013,8,8,1759,1735,24,1928,"Delay","US",687,"N659AW","EWR","CLT",529,17,35,2013-08-08 17:00:00
2013,8,8,1843,1828,15,2033,"Delay","US",2039,"N181UW","EWR","CLT",529,18,28,2013-08-08 18:00:00
2013,8,8,2211,1920,171,2123,"Delay","EV",4434,"N14153","EWR","CLT",529,19,20,2013-08-08 19:00:00
2013,8,8,NA,2129,NA,2326,NA,"EV",4700,"N12552","EWR","CLT",529,21,29,2013-08-08 21:00:00
2013,8,9,459,500,-1,641,"Not Delay","US",1993,"N185UW","EWR","CLT",529,5,0,2013-08-09 05:00:00
2013,8,9,619,614,5,806,"Not Delay","US",1965,"N104UW","EWR","CLT",529,6,14,2013-08-09 06:00:00
2013,8,9,630,630,0,829,"Not Delay","EV",4471,"N19966","EWR","CLT",529,6,30,2013-08-09 06:00:00
2013,8,9,638,634,4,826,"Not Delay","US",745,"N165US","EWR","CLT",529,6,34,2013-08-09 06:00:00
2013,8,9,809,814,-5,1008,"Not Delay","US",1805,"N554UW","EWR","CLT",529,8,14,2013-08-09 08:00:00
2013,8,9,855,901,-6,1100,"Not Delay","EV",5810,"N13958","EWR","CLT",529,9,1,2013-08-09 09:00:00
2013,8,9,1023,1019,4,1206,"Not Delay","US",1753,"N170US","EWR","CLT",529,10,19,2013-08-09 10:00:00
2013,8,9,1225,1230,-5,1419,"Not Delay","EV",5796,"N14543","EWR","CLT",529,12,30,2013-08-09 12:00:00
2013,8,9,1308,1314,-6,1505,"Not Delay","US",1979,"N126UW","EWR","CLT",529,13,14,2013-08-09 13:00:00
2013,8,9,1457,1500,-3,1653,"Delay","US",802,"N192UW","EWR","CLT",529,15,0,2013-08-09 15:00:00
2013,8,9,1547,1459,48,1655,"Delay","EV",4326,"N13989","EWR","CLT",529,14,59,2013-08-09 14:00:00
2013,8,9,1809,1735,34,1928,"Delay","US",687,"N677AW","EWR","CLT",529,17,35,2013-08-09 17:00:00
2013,8,9,1902,1828,34,2033,"Delay","US",2039,"N161UW","EWR","CLT",529,18,28,2013-08-09 18:00:00
2013,8,9,1919,1920,-1,2123,"Delay","EV",4434,"N14568","EWR","CLT",529,19,20,2013-08-09 19:00:00
2013,8,9,NA,2129,NA,2326,NA,"EV",4700,"N12552","EWR","CLT",529,21,29,2013-08-09 21:00:00
2013,8,10,456,500,-4,641,"Not Delay","US",843,"N109UW","EWR","CLT",529,5,0,2013-08-10 05:00:00
2013,8,10,610,614,-4,806,"Not Delay","US",1965,"N536UW","EWR","CLT",529,6,14,2013-08-10 06:00:00
2013,8,10,634,634,0,826,"Not Delay","US",745,"N152UW","EWR","CLT",529,6,34,2013-08-10 06:00:00
2013,8,10,816,814,2,1008,"Not Delay","US",879,"N155UW","EWR","CLT",529,8,14,2013-08-10 08:00:00
2013,8,10,856,833,23,1032,"Delay","EV",4326,"N16963","EWR","CLT",529,8,33,2013-08-10 08:00:00
2013,8,10,1013,1019,-6,1204,"Not Delay","US",855,"N444US","EWR","CLT",529,10,19,2013-08-10 10:00:00
2013,8,10,1310,1314,-4,1505,"Delay","US",2029,"N190UW","EWR","CLT",529,13,14,2013-08-10 13:00:00
2013,8,10,1354,1305,49,1457,"Delay","EV",4471,"N13123","EWR","CLT",529,13,5,2013-08-10 13:00:00
2013,8,10,1744,1735,9,1928,"Delay","US",687,"N655AW","EWR","CLT",529,17,35,2013-08-10 17:00:00
2013,8,10,1825,1828,-3,2031,"Not Delay","US",2039,"N439US","EWR","CLT",529,18,28,2013-08-10 18:00:00
2013,8,10,1827,1500,207,1653,"Delay","US",802,"N169UW","EWR","CLT",529,15,0,2013-08-10 15:00:00
2013,8,10,2123,2129,-6,2328,"Not Delay","EV",4700,"N16987","EWR","CLT",529,21,29,2013-08-10 21:00:00
2013,8,11,453,500,-7,641,"Not Delay","US",1993,"N539UW","EWR","CLT",529,5,0,2013-08-11 05:00:00
2013,8,11,610,614,-4,804,"Not Delay","US",1989,"N445US","EWR","CLT",529,6,14,2013-08-11 06:00:00
2013,8,11,657,634,23,826,"Delay","US",2063,"N104UW","EWR","CLT",529,6,34,2013-08-11 06:00:00
2013,8,11,810,814,-4,1008,"Not Delay","US",1805,"N163US","EWR","CLT",529,8,14,2013-08-11 08:00:00
2013,8,11,907,912,-5,1121,"Not Delay","EV",4262,"N14907","EWR","CLT",529,9,12,2013-08-11 09:00:00
2013,8,11,1009,1019,-10,1206,"Not Delay","US",887,"N107US","EWR","CLT",529,10,19,2013-08-11 10:00:00
2013,8,11,1227,1230,-3,1419,"Not Delay","EV",5796,"N13975","EWR","CLT",529,12,30,2013-08-11 12:00:00
2013,8,11,1310,1314,-4,1505,"Not Delay","US",1791,"N123UW","EWR","CLT",529,13,14,2013-08-11 13:00:00
2013,8,11,1511,1500,11,1653,"Not Delay","US",802,"N940UW","EWR","CLT",529,15,0,2013-08-11 15:00:00
2013,8,11,1732,1735,-3,1928,"Delay","US",687,"N677AW","EWR","CLT",529,17,35,2013-08-11 17:00:00
2013,8,11,1825,1828,-3,2033,"Delay","US",1823,"N184US","EWR","CLT",529,18,28,2013-08-11 18:00:00
2013,8,11,1915,1904,11,2107,"Delay","EV",4326,"N13903","EWR","CLT",529,19,4,2013-08-11 19:00:00
2013,8,11,2108,2116,-8,2324,"Not Delay","EV",4700,"N36915","EWR","CLT",529,21,16,2013-08-11 21:00:00
2013,8,12,456,500,-4,641,"Not Delay","US",1993,"N118US","EWR","CLT",529,5,0,2013-08-12 05:00:00
2013,8,12,613,614,-1,806,"Not Delay","US",1965,"N126UW","EWR","CLT",529,6,14,2013-08-12 06:00:00
2013,8,12,629,634,-5,826,"Not Delay","US",745,"N161UW","EWR","CLT",529,6,34,2013-08-12 06:00:00
2013,8,12,645,630,15,829,"Delay","EV",4659,"N14991","EWR","CLT",529,6,30,2013-08-12 06:00:00
2013,8,12,807,814,-7,1008,"Not Delay","US",1805,"N191UW","EWR","CLT",529,8,14,2013-08-12 08:00:00
2013,8,12,852,901,-9,1100,"Not Delay","EV",5810,"N14542","EWR","CLT",529,9,1,2013-08-12 09:00:00
2013,8,12,1014,1019,-5,1206,"Not Delay","US",1753,"N153UW","EWR","CLT",529,10,19,2013-08-12 10:00:00
2013,8,12,1231,1230,1,1419,"Delay","EV",4326,"N14998","EWR","CLT",529,12,30,2013-08-12 12:00:00
2013,8,12,1309,1314,-5,1505,"Not Delay","US",1979,"N125UW","EWR","CLT",529,13,14,2013-08-12 13:00:00
2013,8,12,1456,1500,-4,1653,"Not Delay","US",802,"N172US","EWR","CLT",529,15,0,2013-08-12 15:00:00
2013,8,12,1546,1503,43,1659,"Delay","EV",4509,"N41104","EWR","CLT",529,15,3,2013-08-12 15:00:00
2013,8,12,1736,1735,1,1928,"Not Delay","US",687,"N676AW","EWR","CLT",529,17,35,2013-08-12 17:00:00
2013,8,12,1829,1828,1,2033,"Not Delay","US",2039,"N179UW","EWR","CLT",529,18,28,2013-08-12 18:00:00
2013,8,12,1920,1920,0,2123,"Not Delay","EV",4434,"N13538","EWR","CLT",529,19,20,2013-08-12 19:00:00
2013,8,12,2130,2129,1,2326,"Not Delay","EV",4700,"N48901","EWR","CLT",529,21,29,2013-08-12 21:00:00
2013,8,13,458,500,-2,641,"Not Delay","US",1993,"N104UW","EWR","CLT",529,5,0,2013-08-13 05:00:00
2013,8,13,613,614,-1,806,"Not Delay","US",1965,"N117UW","EWR","CLT",529,6,14,2013-08-13 06:00:00
2013,8,13,632,634,-2,826,"Delay","US",745,"N154UW","EWR","CLT",529,6,34,2013-08-13 06:00:00
2013,8,13,812,814,-2,1008,"Delay","US",1805,"N538UW","EWR","CLT",529,8,14,2013-08-13 08:00:00
2013,8,13,951,950,1,1149,"Delay","EV",4714,"N11176","EWR","CLT",529,9,50,2013-08-13 09:00:00
2013,8,13,1202,1019,103,1206,"Delay","US",1753,"N193UW","EWR","CLT",529,10,19,2013-08-13 10:00:00
2013,8,13,1303,1236,27,1425,"Delay","EV",5796,"N12967","EWR","CLT",529,12,36,2013-08-13 12:00:00
2013,8,13,1309,1314,-5,1505,"Not Delay","US",1979,"N109UW","EWR","CLT",529,13,14,2013-08-13 13:00:00
2013,8,13,1455,1500,-5,1653,"Not Delay","US",802,"N155UW","EWR","CLT",529,15,0,2013-08-13 15:00:00
2013,8,13,1727,1735,-8,1928,"Not Delay","US",687,"N677AW","EWR","CLT",529,17,35,2013-08-13 17:00:00
2013,8,13,1828,1828,0,2033,"Delay","US",2039,"N184US","EWR","CLT",529,18,28,2013-08-13 18:00:00
2013,8,13,1956,1912,44,2115,"Delay","EV",3258,"N13965","EWR","CLT",529,19,12,2013-08-13 19:00:00
2013,8,13,2138,2124,14,2317,"Delay","EV",4700,"N11548","EWR","CLT",529,21,24,2013-08-13 21:00:00
2013,8,14,457,500,-3,641,"Not Delay","US",1993,"N152UW","EWR","CLT",529,5,0,2013-08-14 05:00:00
2013,8,14,609,614,-5,806,"Not Delay","US",1965,"N114UW","EWR","CLT",529,6,14,2013-08-14 06:00:00
2013,8,14,628,630,-2,829,"Not Delay","EV",4471,"N11192","EWR","CLT",529,6,30,2013-08-14 06:00:00
2013,8,14,629,634,-5,826,"Not Delay","US",745,"N537UW","EWR","CLT",529,6,34,2013-08-14 06:00:00
2013,8,14,812,814,-2,1008,"Not Delay","US",1805,"N199UW","EWR","CLT",529,8,14,2013-08-14 08:00:00
2013,8,14,1002,950,12,1149,"Delay","EV",4714,"N12967","EWR","CLT",529,9,50,2013-08-14 09:00:00
2013,8,14,1018,1019,-1,1206,"Delay","US",1753,"N191UW","EWR","CLT",529,10,19,2013-08-14 10:00:00
2013,8,14,1248,1236,12,1425,"Delay","EV",5796,"N22909","EWR","CLT",529,12,36,2013-08-14 12:00:00
2013,8,14,1308,1314,-6,1505,"Not Delay","US",1979,"N128UW","EWR","CLT",529,13,14,2013-08-14 13:00:00
2013,8,14,1458,1500,-2,1653,"Not Delay","US",802,"N190UW","EWR","CLT",529,15,0,2013-08-14 15:00:00
2013,8,14,1740,1735,5,1928,"Not Delay","US",687,"N655AW","EWR","CLT",529,17,35,2013-08-14 17:00:00
2013,8,14,1826,1828,-2,2033,"Not Delay","US",2039,"N560UW","EWR","CLT",529,18,28,2013-08-14 18:00:00
2013,8,14,2015,1912,63,2115,"Delay","EV",4194,"N14953","EWR","CLT",529,19,12,2013-08-14 19:00:00
2013,8,14,2132,2124,8,2317,"Not Delay","EV",4700,"N13958","EWR","CLT",529,21,24,2013-08-14 21:00:00
2013,8,15,502,500,2,641,"Not Delay","US",1993,"N171US","EWR","CLT",529,5,0,2013-08-15 05:00:00
2013,8,15,613,614,-1,806,"Not Delay","US",1965,"N104UW","EWR","CLT",529,6,14,2013-08-15 06:00:00
2013,8,15,629,630,-1,829,"Not Delay","EV",4471,"N12201","EWR","CLT",529,6,30,2013-08-15 06:00:00
2013,8,15,632,634,-2,826,"Not Delay","US",745,"N561UW","EWR","CLT",529,6,34,2013-08-15 06:00:00
2013,8,15,812,814,-2,1008,"Not Delay","US",1805,"N197UW","EWR","CLT",529,8,14,2013-08-15 08:00:00
2013,8,15,950,950,0,1149,"Not Delay","EV",4714,"N16112","EWR","CLT",529,9,50,2013-08-15 09:00:00
2013,8,15,1016,1019,-3,1206,"Not Delay","US",1753,"N556UW","EWR","CLT",529,10,19,2013-08-15 10:00:00
2013,8,15,1228,1236,-8,1425,"Not Delay","EV",5796,"N13956","EWR","CLT",529,12,36,2013-08-15 12:00:00
2013,8,15,1308,1314,-6,1505,"Not Delay","US",1979,"N122US","EWR","CLT",529,13,14,2013-08-15 13:00:00
2013,8,15,1458,1500,-2,1653,"Not Delay","US",802,"N187US","EWR","CLT",529,15,0,2013-08-15 15:00:00
2013,8,15,1730,1735,-5,1928,"Not Delay","US",687,"N668AW","EWR","CLT",529,17,35,2013-08-15 17:00:00
2013,8,15,1827,1828,-1,2033,"Not Delay","US",2039,"N198UW","EWR","CLT",529,18,28,2013-08-15 18:00:00
2013,8,15,1928,1912,16,2115,"Delay","EV",4509,"N13553","EWR","CLT",529,19,12,2013-08-15 19:00:00
2013,8,15,2142,2124,18,2317,"Delay","EV",4700,"N12564","EWR","CLT",529,21,24,2013-08-15 21:00:00
2013,8,16,458,500,-2,641,"Not Delay","US",1993,"N566UW","EWR","CLT",529,5,0,2013-08-16 05:00:00
2013,8,16,611,614,-3,806,"Not Delay","US",1965,"N117UW","EWR","CLT",529,6,14,2013-08-16 06:00:00
2013,8,16,627,630,-3,829,"Not Delay","EV",4471,"N16151","EWR","CLT",529,6,30,2013-08-16 06:00:00
2013,8,16,633,634,-1,826,"Delay","US",745,"N195UW","EWR","CLT",529,6,34,2013-08-16 06:00:00
2013,8,16,812,814,-2,1008,"Not Delay","US",1805,"N565UW","EWR","CLT",529,8,14,2013-08-16 08:00:00
2013,8,16,951,950,1,1149,"Not Delay","EV",4714,"N11548","EWR","CLT",529,9,50,2013-08-16 09:00:00
2013,8,16,1025,1019,6,1206,"Delay","US",1753,"N171US","EWR","CLT",529,10,19,2013-08-16 10:00:00
2013,8,16,1310,1314,-4,1505,"Not Delay","US",1979,"N108UW","EWR","CLT",529,13,14,2013-08-16 13:00:00
2013,8,16,1511,1500,11,1653,"Delay","US",802,"N173US","EWR","CLT",529,15,0,2013-08-16 15:00:00
2013,8,16,1530,1236,174,1425,"Delay","EV",5796,"N13975","EWR","CLT",529,12,36,2013-08-16 12:00:00
2013,8,16,1730,1735,-5,1928,"Not Delay","US",687,"N655AW","EWR","CLT",529,17,35,2013-08-16 17:00:00
2013,8,16,1826,1828,-2,2033,"Not Delay","US",2039,"N536UW","EWR","CLT",529,18,28,2013-08-16 18:00:00
2013,8,16,1906,1912,-6,2115,"Not Delay","EV",4509,"N13965","EWR","CLT",529,19,12,2013-08-16 19:00:00
2013,8,16,2126,2124,2,2317,"Not Delay","EV",4700,"N12564","EWR","CLT",529,21,24,2013-08-16 21:00:00
2013,8,17,507,500,7,641,"Delay","US",843,"N110UW","EWR","CLT",529,5,0,2013-08-17 05:00:00
2013,8,17,613,614,-1,806,"Not Delay","US",1965,"N163US","EWR","CLT",529,6,14,2013-08-17 06:00:00
2013,8,17,640,634,6,826,"Not Delay","US",745,"N152UW","EWR","CLT",529,6,34,2013-08-17 06:00:00
2013,8,17,837,814,23,1008,"Delay","US",879,"N194UW","EWR","CLT",529,8,14,2013-08-17 08:00:00
2013,8,17,839,844,-5,1040,"Not Delay","EV",4714,"N14977","EWR","CLT",529,8,44,2013-08-17 08:00:00
2013,8,17,1011,1019,-8,1204,"Not Delay","US",855,"N444US","EWR","CLT",529,10,19,2013-08-17 10:00:00
2013,8,17,1310,1314,-4,1505,"Not Delay","US",2029,"N565UW","EWR","CLT",529,13,14,2013-08-17 13:00:00
2013,8,17,1458,1500,-2,1653,"Delay","US",802,"N153UW","EWR","CLT",529,15,0,2013-08-17 15:00:00
2013,8,17,1520,1515,5,1710,"Delay","EV",4326,"N14974","EWR","CLT",529,15,15,2013-08-17 15:00:00
2013,8,17,1731,1735,-4,1928,"Not Delay","US",687,"N642AW","EWR","CLT",529,17,35,2013-08-17 17:00:00
2013,8,17,1822,1828,-6,2031,"Not Delay","US",2039,"N455UW","EWR","CLT",529,18,28,2013-08-17 18:00:00
2013,8,17,2057,2059,-2,2252,"Not Delay","EV",4700,"N13989","EWR","CLT",529,20,59,2013-08-17 20:00:00
2013,8,18,508,500,8,641,"Delay","US",1993,"N194UW","EWR","CLT",529,5,0,2013-08-18 05:00:00
2013,8,18,615,614,1,804,"Delay","US",1989,"N440US","EWR","CLT",529,6,14,2013-08-18 06:00:00
2013,8,18,728,634,54,826,"Delay","US",2063,"N113UW","EWR","CLT",529,6,34,2013-08-18 06:00:00
2013,8,18,823,814,9,1008,"Delay","US",1805,"N165US","EWR","CLT",529,8,14,2013-08-18 08:00:00
2013,8,18,927,930,-3,1129,"Not Delay","EV",4456,"N14977","EWR","CLT",529,9,30,2013-08-18 09:00:00
2013,8,18,1037,1019,18,1206,"Delay","US",887,"N128UW","EWR","CLT",529,10,19,2013-08-18 10:00:00
2013,8,18,1232,1235,-3,1424,"Delay","EV",5796,"N13969","EWR","CLT",529,12,35,2013-08-18 12:00:00
2013,8,18,1313,1314,-1,1505,"Not Delay","US",1791,"N111US","EWR","CLT",529,13,14,2013-08-18 13:00:00
2013,8,18,1455,1500,-5,1653,"Not Delay","US",802,"N156UW","EWR","CLT",529,15,0,2013-08-18 15:00:00
2013,8,18,1743,1735,8,1928,"Delay","US",687,"N660AW","EWR","CLT",529,17,35,2013-08-18 17:00:00
2013,8,18,1828,1828,0,2033,"Not Delay","US",1823,"N155UW","EWR","CLT",529,18,28,2013-08-18 18:00:00
2013,8,18,1918,1920,-2,2123,"Not Delay","EV",4714,"N16559","EWR","CLT",529,19,20,2013-08-18 19:00:00
2013,8,18,2131,2126,5,2327,"Not Delay","EV",4700,"N13997","EWR","CLT",529,21,26,2013-08-18 21:00:00
2013,8,19,458,500,-2,641,"Not Delay","US",1993,"N187US","EWR","CLT",529,5,0,2013-08-19 05:00:00
2013,8,19,611,614,-3,806,"Not Delay","US",1965,"N107US","EWR","CLT",529,6,14,2013-08-19 06:00:00
2013,8,19,629,630,-1,829,"Delay","EV",4471,"N11189","EWR","CLT",529,6,30,2013-08-19 06:00:00
2013,8,19,711,634,37,826,"Delay","US",745,"N176UW","EWR","CLT",529,6,34,2013-08-19 06:00:00
2013,8,19,808,814,-6,1008,"Not Delay","US",1805,"N154UW","EWR","CLT",529,8,14,2013-08-19 08:00:00
2013,8,19,944,950,-6,1149,"Not Delay","EV",4714,"N29906","EWR","CLT",529,9,50,2013-08-19 09:00:00
2013,8,19,1029,1019,10,1206,"Delay","US",1753,"N169UW","EWR","CLT",529,10,19,2013-08-19 10:00:00
2013,8,19,1235,1236,-1,1425,"Not Delay","EV",5796,"N13903","EWR","CLT",529,12,36,2013-08-19 12:00:00
2013,8,19,1312,1314,-2,1505,"Not Delay","US",1979,"N107US","EWR","CLT",529,13,14,2013-08-19 13:00:00
2013,8,19,1457,1500,-3,1653,"Not Delay","US",802,"N198UW","EWR","CLT",529,15,0,2013-08-19 15:00:00
2013,8,19,1733,1735,-2,1928,"Not Delay","US",687,"N673AW","EWR","CLT",529,17,35,2013-08-19 17:00:00
2013,8,19,1824,1828,-4,2033,"Not Delay","US",2039,"N126UW","EWR","CLT",529,18,28,2013-08-19 18:00:00
2013,8,19,1906,1912,-6,2115,"Not Delay","EV",4374,"N29917","EWR","CLT",529,19,12,2013-08-19 19:00:00
2013,8,19,2114,2124,-10,2317,"Not Delay","EV",4700,"N16954","EWR","CLT",529,21,24,2013-08-19 21:00:00
2013,8,20,455,500,-5,642,"Not Delay","US",1993,"N155UW","EWR","CLT",529,5,0,2013-08-20 05:00:00
2013,8,20,609,614,-5,807,"Not Delay","US",2041,"N170US","EWR","CLT",529,6,14,2013-08-20 06:00:00
2013,8,20,623,630,-7,829,"Not Delay","EV",4471,"N14125","EWR","CLT",529,6,30,2013-08-20 06:00:00
2013,8,20,628,634,-6,827,"Not Delay","US",745,"N543UW","EWR","CLT",529,6,34,2013-08-20 06:00:00
2013,8,20,806,815,-9,1009,"Not Delay","US",409,"N676AW","EWR","CLT",529,8,15,2013-08-20 08:00:00
2013,8,20,942,950,-8,1149,"Not Delay","EV",4714,"N11165","EWR","CLT",529,9,50,2013-08-20 09:00:00
2013,8,20,1021,1019,2,1207,"Not Delay","US",855,"N567UW","EWR","CLT",529,10,19,2013-08-20 10:00:00
2013,8,20,1227,1236,-9,1425,"Not Delay","EV",5796,"N14959","EWR","CLT",529,12,36,2013-08-20 12:00:00
2013,8,20,1308,1314,-6,1506,"Not Delay","US",2095,"N105UW","EWR","CLT",529,13,14,2013-08-20 13:00:00
2013,8,20,1501,1500,1,1654,"Not Delay","US",802,"N193UW","EWR","CLT",529,15,0,2013-08-20 15:00:00
2013,8,20,1736,1735,1,1929,"Not Delay","US",687,"N653AW","EWR","CLT",529,17,35,2013-08-20 17:00:00
2013,8,20,1821,1828,-7,2034,"Not Delay","US",2039,"N128UW","EWR","CLT",529,18,28,2013-08-20 18:00:00
2013,8,20,1943,1912,31,2115,"Delay","EV",3258,"N14998","EWR","CLT",529,19,12,2013-08-20 19:00:00
2013,8,20,2114,2124,-10,2317,"Not Delay","EV",4700,"N14568","EWR","CLT",529,21,24,2013-08-20 21:00:00
2013,8,21,453,500,-7,642,"Not Delay","US",1993,"N538UW","EWR","CLT",529,5,0,2013-08-21 05:00:00
2013,8,21,611,614,-3,807,"Not Delay","US",2041,"N151UW","EWR","CLT",529,6,14,2013-08-21 06:00:00
2013,8,21,623,630,-7,829,"Not Delay","EV",4471,"N11164","EWR","CLT",529,6,30,2013-08-21 06:00:00
2013,8,21,628,634,-6,827,"Not Delay","US",745,"N186US","EWR","CLT",529,6,34,2013-08-21 06:00:00
2013,8,21,944,950,-6,1149,"Not Delay","EV",4714,"N11539","EWR","CLT",529,9,50,2013-08-21 09:00:00
2013,8,21,1034,1019,15,1207,"Delay","US",855,"N155UW","EWR","CLT",529,10,19,2013-08-21 10:00:00
2013,8,21,1232,1236,-4,1425,"Not Delay","EV",5796,"N14953","EWR","CLT",529,12,36,2013-08-21 12:00:00
2013,8,21,1311,1314,-3,1506,"Not Delay","US",2095,"N104UW","EWR","CLT",529,13,14,2013-08-21 13:00:00
2013,8,21,1454,1500,-6,1654,"Not Delay","US",802,"N537UW","EWR","CLT",529,15,0,2013-08-21 15:00:00
2013,8,21,1737,1735,2,1929,"Not Delay","US",687,"N640AW","EWR","CLT",529,17,35,2013-08-21 17:00:00
2013,8,21,1822,1828,-6,2034,"Not Delay","US",2039,"N126UW","EWR","CLT",529,18,28,2013-08-21 18:00:00
2013,8,21,1910,1912,-2,2115,"Delay","EV",4194,"N17138","EWR","CLT",529,19,12,2013-08-21 19:00:00
2013,8,21,2129,2124,5,2317,"Not Delay","EV",4700,"N12564","EWR","CLT",529,21,24,2013-08-21 21:00:00
2013,8,21,NA,815,NA,1009,NA,"US",409,NA,"EWR","CLT",529,8,15,2013-08-21 08:00:00
2013,8,22,12,2124,168,2317,"Delay","EV",4700,"N13124","EWR","CLT",529,21,24,2013-08-22 21:00:00
2013,8,22,453,500,-7,642,"Not Delay","US",1993,"N190UW","EWR","CLT",529,5,0,2013-08-22 05:00:00
2013,8,22,614,614,0,807,"Not Delay","US",2041,"N198UW","EWR","CLT",529,6,14,2013-08-22 06:00:00
2013,8,22,628,630,-2,829,"Delay","EV",4471,"N14143","EWR","CLT",529,6,30,2013-08-22 06:00:00
2013,8,22,632,634,-2,827,"Delay","US",745,"N186US","EWR","CLT",529,6,34,2013-08-22 06:00:00
2013,8,22,810,815,-5,1009,"Delay","US",409,"N659AW","EWR","CLT",529,8,15,2013-08-22 08:00:00
2013,8,22,1008,950,18,1149,"Delay","EV",4714,"N13968","EWR","CLT",529,9,50,2013-08-22 09:00:00
2013,8,22,1055,1019,36,1207,"Delay","US",855,"N191UW","EWR","CLT",529,10,19,2013-08-22 10:00:00
2013,8,22,1432,1314,78,1506,"Delay","US",2095,"N127UW","EWR","CLT",529,13,14,2013-08-22 13:00:00
2013,8,22,1643,1236,247,1425,"Delay","EV",5796,"N11137","EWR","CLT",529,12,36,2013-08-22 12:00:00
2013,8,22,1707,1500,127,1654,"Delay","US",802,"N171US","EWR","CLT",529,15,0,2013-08-22 15:00:00
2013,8,22,1734,1735,-1,1929,"Not Delay","US",687,"N604AW","EWR","CLT",529,17,35,2013-08-22 17:00:00
2013,8,22,2132,1828,184,2034,"Delay","US",2039,"N187US","EWR","CLT",529,18,28,2013-08-22 18:00:00
2013,8,22,2156,1912,164,2115,"Delay","EV",4509,"N13975","EWR","CLT",529,19,12,2013-08-22 19:00:00
2013,8,23,453,500,-7,642,"Not Delay","US",1993,"N163US","EWR","CLT",529,5,0,2013-08-23 05:00:00
2013,8,23,610,614,-4,807,"Not Delay","US",2041,"N564UW","EWR","CLT",529,6,14,2013-08-23 06:00:00
2013,8,23,626,630,-4,829,NA,"EV",4471,"N14125","EWR","CLT",529,6,30,2013-08-23 06:00:00
2013,8,23,629,634,-5,827,"Not Delay","US",745,"N199UW","EWR","CLT",529,6,34,2013-08-23 06:00:00
2013,8,23,809,815,-6,1009,"Not Delay","US",409,"N661AW","EWR","CLT",529,8,15,2013-08-23 08:00:00
2013,8,23,946,950,-4,1149,"Not Delay","EV",4714,"N13132","EWR","CLT",529,9,50,2013-08-23 09:00:00
2013,8,23,1011,1019,-8,1207,"Not Delay","US",855,"N562UW","EWR","CLT",529,10,19,2013-08-23 10:00:00
2013,8,23,1230,1236,-6,1425,"Not Delay","EV",5796,"N15910","EWR","CLT",529,12,36,2013-08-23 12:00:00
2013,8,23,1309,1314,-5,1506,"Not Delay","US",2095,"N126UW","EWR","CLT",529,13,14,2013-08-23 13:00:00
2013,8,23,1452,1500,-8,1654,"Not Delay","US",802,"N538UW","EWR","CLT",529,15,0,2013-08-23 15:00:00
2013,8,23,1729,1735,-6,1929,"Delay","US",687,"N604AW","EWR","CLT",529,17,35,2013-08-23 17:00:00
2013,8,23,1825,1828,-3,2034,"Delay","US",2039,"N539UW","EWR","CLT",529,18,28,2013-08-23 18:00:00
2013,8,23,1905,1912,-7,2115,"Delay","EV",4509,"N13914","EWR","CLT",529,19,12,2013-08-23 19:00:00
2013,8,23,2122,2124,-2,2317,"Delay","EV",4700,"N16541","EWR","CLT",529,21,24,2013-08-23 21:00:00
2013,8,24,501,500,1,642,"Not Delay","US",1993,"N193UW","EWR","CLT",529,5,0,2013-08-24 05:00:00
2013,8,24,609,614,-5,807,"Not Delay","US",1965,"N171US","EWR","CLT",529,6,14,2013-08-24 06:00:00
2013,8,24,631,634,-3,827,"Not Delay","US",745,"N154UW","EWR","CLT",529,6,34,2013-08-24 06:00:00
2013,8,24,810,815,-5,1009,"Not Delay","US",409,"N676AW","EWR","CLT",529,8,15,2013-08-24 08:00:00
2013,8,24,839,844,-5,1040,"Not Delay","EV",4714,"N15980","EWR","CLT",529,8,44,2013-08-24 08:00:00
2013,8,24,1008,1019,-11,1207,"Not Delay","US",1973,"N167US","EWR","CLT",529,10,19,2013-08-24 10:00:00
2013,8,24,1307,1314,-7,1506,"Not Delay","US",1901,"N117UW","EWR","CLT",529,13,14,2013-08-24 13:00:00
